GEO_ID,NAME,S0801_C01_001E,S0801_C01_001M,S0801_C01_002E,S0801_C01_009E,S0801_C01_010E,S0801_C01_011E,S0801_C01_012E,,,,,
0500000US29221,"Washington County, Missouri",8717,443,92.1,0.3,1.2,0,1.8,0.965408805,0.003144654,0.012578616,0,0.018867925
0500000US29223,"Wayne County, Missouri",4133,332,90.2,0.9,0.5,0,1,0.974082073,0.009719222,0.005399568,0,0.010799136
0500000US29225,"Webster County, Missouri",15233,506,93.3,0.4,2.4,0,1.2,0.958890031,0.004110997,0.024665982,0,0.012332991
0500000US29227,"Worth County, Missouri",910,62,87.9,0.4,5.2,0,1.2,0.928194298,0.004223865,0.054910243,0,0.012671595
0500000US29229,"Wright County, Missouri",6507,326,88.2,0,4.6,0.1,1.6,0.933333333,0,0.048677249,0.001058201,0.016931217
0500000US29510,"St. Louis city, Missouri",151379,1387,79.9,9.3,4.8,0.8,0.9,0.834900731,0.097178683,0.05015674,0.008359457,0.009404389
0500000US30001,"Beaverhead County, Montana",4559,291,79.4,0,10.3,1.8,1.6,0.852846402,0,0.110633727,0.019334049,0.017185822
0500000US30003,"Big Horn County, Montana",4694,228,81.3,0.6,7,0.3,1.3,0.898342541,0.006629834,0.077348066,0.003314917,0.014364641
0500000US30005,"Blaine County, Montana",2481,147,83,1.7,7.4,0.1,0.6,0.894396552,0.018318966,0.079741379,0.001077586,0.006465517
0500000US30007,"Broadwater County, Montana",2576,197,87.2,0,3.3,0.2,0.8,0.953005464,0,0.036065574,0.002185792,0.008743169
0500000US30009,"Carbon County, Montana",5151,177,74.4,1,7.3,0.7,1.7,0.87426557,0.011750881,0.085781434,0.008225617,0.019976498
0500000US30011,"Carter County, Montana",638,80,58.6,0,10.7,0.9,3.3,0.797278912,0,0.145578231,0.012244898,0.044897959
0500000US30013,"Cascade County, Montana",38688,696,90.9,0.6,3.5,0.4,0.7,0.945889698,0.006243496,0.036420395,0.004162331,0.007284079
0500000US30015,"Chouteau County, Montana",2492,119,71.6,0.6,10,1.1,1.2,0.847337278,0.007100592,0.118343195,0.013017751,0.014201183
0500000US30017,"Custer County, Montana",6401,167,87.7,0.3,3.9,0.2,1.3,0.938972163,0.003211991,0.041755889,0.002141328,0.01391863
0500000US30019,"Daniels County, Montana",864,101,83.9,0,5.7,0.6,0,0.930155211,0,0.063192905,0.006651885,0
0500000US30021,"Dawson County, Montana",4885,229,87.1,0.2,5,0.5,1,0.928571429,0.002132196,0.053304904,0.00533049,0.010660981
0500000US30023,"Deer Lodge County, Montana",3568,312,85.6,0.2,5.6,0.3,1.3,0.920430108,0.002150538,0.060215054,0.003225806,0.013978495
0500000US30025,"Fallon County, Montana",1510,116,81.7,0.1,7.8,0,0.6,0.905764967,0.001108647,0.086474501,0,0.006651885
0500000US30027,"Fergus County, Montana",5658,311,79,0,10.3,0.9,1.7,0.859630033,0,0.112078346,0.009793254,0.018498368
0500000US30029,"Flathead County, Montana",46539,1039,87.6,0.7,2.9,0.5,1.2,0.942949408,0.007534984,0.031216362,0.005382131,0.012917115
0500000US30031,"Gallatin County, Montana",58161,967,82.7,0.5,6,2.6,0.8,0.893088553,0.005399568,0.064794816,0.028077754,0.008639309
0500000US30033,"Garfield County, Montana",614,59,59.1,0.2,13.5,0.7,2.3,0.779683377,0.002638522,0.178100264,0.009234828,0.030343008
0500000US30035,"Glacier County, Montana",4548,283,75.7,0,14.6,0.2,0.5,0.831868132,0,0.16043956,0.002197802,0.005494505
0500000US30037,"Golden Valley County, Montana",341,55,57.5,0,23.2,0.3,1.2,0.699513382,0,0.282238443,0.003649635,0.01459854
0500000US30039,"Granite County, Montana",1146,120,73.4,0.2,14.4,0,1.4,0.821029083,0.002237136,0.161073826,0,0.015659955
0500000US30041,"Hill County, Montana",7027,270,90,0.5,5.6,0.2,0.6,0.92879257,0.005159959,0.057791538,0.002063983,0.00619195
0500000US30043,"Jefferson County, Montana",5329,237,90.5,0.4,2.9,0.2,0.9,0.953635406,0.004214963,0.030558483,0.002107482,0.009483667
0500000US30045,"Judith Basin County, Montana",970,75,60.8,0,23.4,1,0.9,0.706155633,0,0.271777003,0.011614402,0.010452962
0500000US30047,"Lake County, Montana",12127,402,84.3,0.4,4.9,0.6,1,0.924342105,0.004385965,0.05372807,0.006578947,0.010964912
0500000US30049,"Lewis and Clark County, Montana",34189,622,87.2,0.5,4.3,1.1,0.8,0.928647497,0.005324814,0.045793397,0.01171459,0.008519702
0500000US30051,"Liberty County, Montana",1113,142,61.5,0,31.4,0,0,0.662002153,0,0.337997847,0,0
0500000US30053,"Lincoln County, Montana",6720,394,86.4,0.3,5.7,0.8,2.2,0.905660377,0.003144654,0.059748428,0.008385744,0.023060797
0500000US30055,"McCone County, Montana",765,79,72.3,0,8.4,0,0,0.895910781,0,0.104089219,0,0
0500000US30057,"Madison County, Montana",3881,265,75.6,1.1,9,1.1,1.6,0.85520362,0.012443439,0.101809955,0.012443439,0.018099548
0500000US30059,"Meagher County, Montana",947,115,71.8,0,10.5,0,2.2,0.849704142,0,0.124260355,0,0.026035503
0500000US30061,"Mineral County, Montana",1582,121,85.8,0.2,7.1,0,0,0.921589689,0.002148228,0.076262084,0,0
0500000US30063,"Missoula County, Montana",62650,1080,82.1,2.2,5.2,4.2,1,0.866948258,0.023231257,0.054910243,0.044350581,0.010559662
0500000US30065,"Musselshell County, Montana",1722,164,76.3,0,5.5,0,3.4,0.895539906,0,0.064553991,0,0.039906103
0500000US30067,"Park County, Montana",7999,304,79,1.7,7.2,0.8,1.1,0.879732739,0.018930958,0.080178174,0.008908686,0.012249443
0500000US30069,"Petroleum County, Montana",224,33,42,0,21,0,0.9,0.657276995,0,0.328638498,0,0.014084507
0500000US30071,"Phillips County, Montana",1659,128,76.2,1.2,9.4,1.1,0.2,0.86492622,0.013620885,0.106696935,0.012485812,0.002270148
0500000US30073,"Pondera County, Montana",2458,130,78.8,0,11.8,0.4,0.2,0.864035088,0,0.129385965,0.004385965,0.002192982
0500000US30075,"Powder River County, Montana",959,98,72.8,0,14.2,2.3,0,0.815229563,0,0.159014558,0.025755879,0
0500000US30077,"Powell County, Montana",2550,192,77.1,0.1,7.1,0,0.6,0.908127208,0.001177856,0.083627797,0,0.007067138
0500000US30079,"Prairie County, Montana",597,78,65,0,16.8,0,1.3,0.782190132,0,0.202166065,0,0.015643803
0500000US30081,"Ravalli County, Montana",17507,556,84.1,0.1,4.5,0.8,1.6,0.923161361,0.001097695,0.049396268,0.008781559,0.017563117
0500000US30083,"Richland County, Montana",6006,218,89.2,0.1,5.2,0.5,1.1,0.928199792,0.001040583,0.054110302,0.005202914,0.01144641
0500000US30085,"Roosevelt County, Montana",3823,198,84.8,2.1,8.7,0.1,0.1,0.885177453,0.021920668,0.090814196,0.001043841,0.001043841
0500000US30087,"Rosebud County, Montana",3840,193,81.4,0.3,9.5,1.1,1.7,0.865957447,0.003191489,0.10106383,0.011702128,0.018085106
0500000US30089,"Sanders County, Montana",3976,352,71.4,0.1,7.1,0.4,2.6,0.875,0.00122549,0.087009804,0.004901961,0.031862745
0500000US30091,"Sheridan County, Montana",1788,139,81.2,0.4,8.2,0.4,0.5,0.895259096,0.004410143,0.090407938,0.004410143,0.005512679
0500000US30093,"Silver Bow County, Montana",16071,506,90.3,0.6,3.5,0.3,2,0.933815926,0.006204757,0.036194416,0.003102378,0.020682523
0500000US30095,"Stillwater County, Montana",4428,176,80.7,2,7.3,0.1,2.6,0.870550162,0.021574973,0.078748652,0.001078749,0.028047465
0500000US30097,"Sweet Grass County, Montana",1508,112,76.3,6.6,5.6,0.6,1,0.846836848,0.073251942,0.062153163,0.006659267,0.011098779
0500000US30099,"Teton County, Montana",2623,141,79.3,0.7,8.8,0.7,0.7,0.879157428,0.007760532,0.097560976,0.007760532,0.007760532
0500000US30101,"Toole County, Montana",2147,177,73.1,0,18.4,0,0,0.798907104,0,0.201092896,0,0
0500000US30103,"Treasure County, Montana",375,55,69.3,0,16.3,1.1,1.9,0.782167043,0,0.183972912,0.01241535,0.021444695
0500000US30105,"Valley County, Montana",3723,167,85.4,0.2,6.2,1,0.3,0.917293233,0.002148228,0.066595059,0.010741139,0.003222342
0500000US30107,"Wheatland County, Montana",952,119,54.4,1.6,30,0,0.4,0.62962963,0.018518519,0.347222222,0,0.00462963
0500000US30109,"Wibaux County, Montana",559,80,76.9,0,7.3,0,0,0.913301663,0,0.086698337,0,0
0500000US30111,"Yellowstone County, Montana",79541,1042,91.9,0.6,2.6,0.5,0.7,0.95430945,0.00623053,0.026998962,0.005192108,0.007268951
0500000US31001,"Adams County, Nebraska",15554,411,92.1,0.6,1.8,0.4,0.7,0.963389121,0.006276151,0.018828452,0.0041841,0.007322176
0500000US31003,"Antelope County, Nebraska",3189,109,84.5,0,4.6,0.2,0.8,0.937846837,0,0.051054384,0.002219756,0.008879023
0500000US31005,"Arthur County, Nebraska",191,26,74.3,0,6.3,0,0,0.921836228,0,0.078163772,0,0
0500000US31007,"Banner County, Nebraska",402,58,70.1,0,3.2,0,0,0.956343793,0,0.043656207,0,0
0500000US31009,"Blaine County, Nebraska",255,41,70.6,0.4,7.8,0,1.6,0.878109453,0.004975124,0.097014925,0,0.019900498
0500000US31011,"Boone County, Nebraska",2782,99,82.6,0,3.2,0.1,0.4,0.957126304,0,0.037079954,0.001158749,0.004634994
0500000US31013,"Box Butte County, Nebraska",5217,274,91.5,0.1,2.4,0.7,1.3,0.953125,0.001041667,0.025,0.007291667,0.013541667
0500000US31015,"Boyd County, Nebraska",996,66,70.6,0,7.4,0.5,0.5,0.893670886,0,0.093670886,0.006329114,0.006329114
0500000US31017,"Brown County, Nebraska",1468,133,84.2,0,7.8,0.3,1,0.902465166,0,0.083601286,0.003215434,0.010718114
0500000US31019,"Buffalo County, Nebraska",27188,488,92,0.3,2.5,0.7,1.2,0.95139607,0.003102378,0.025853154,0.007238883,0.012409514
0500000US31021,"Burt County, Nebraska",2973,119,90.9,0,3.2,0.1,1.1,0.95383001,0,0.033578174,0.001049318,0.011542497
0500000US31023,"Butler County, Nebraska",4086,128,89.2,0.2,3.2,0,1.2,0.950959488,0.002132196,0.034115139,0,0.012793177
0500000US31025,"Cass County, Nebraska",13107,307,93.9,0.1,1.5,0.1,0.3,0.979144943,0.001042753,0.015641293,0.001042753,0.003128259
0500000US31027,"Cedar County, Nebraska",4413,123,83.5,0.1,5.5,0.1,1.7,0.918591859,0.00110011,0.060506051,0.00110011,0.01870187
0500000US31029,"Chase County, Nebraska",1986,136,83.8,0,5,0,4,0.903017241,0,0.05387931,0,0.043103448
0500000US31031,"Cherry County, Nebraska",3076,154,74.9,0.6,7.3,0.3,0.8,0.89272944,0.007151371,0.087008343,0.003575685,0.009535161
0500000US31033,"Cheyenne County, Nebraska",5236,160,93.5,0,1.7,0.5,0.8,0.968911917,0,0.01761658,0.005181347,0.008290155
0500000US31035,"Clay County, Nebraska",2972,120,92,0,3.1,0.7,1.3,0.947476828,0,0.03192585,0.007209063,0.01338826
0500000US31037,"Colfax County, Nebraska",5237,213,84.8,0,4.8,0.1,4,0.905016009,0,0.051227321,0.001067236,0.042689434
0500000US31039,"Cuming County, Nebraska",4556,183,88.6,0,4.4,0,0.2,0.950643777,0,0.0472103,0,0.002145923
0500000US31041,"Custer County, Nebraska",5417,183,84.9,0,4.9,0.3,1.8,0.92383025,0,0.053318825,0.003264418,0.019586507
0500000US31043,"Dakota County, Nebraska",10115,431,91.9,0.2,4,0.2,0.2,0.952331606,0.002072539,0.041450777,0.002072539,0.002072539
0500000US31045,"Dawes County, Nebraska",4552,260,78.4,0.1,13.5,2.6,0.6,0.823529412,0.00105042,0.141806723,0.027310924,0.006302521
0500000US31047,"Dawson County, Nebraska",12019,334,93.8,0,2.1,0.4,0.6,0.968008256,0,0.021671827,0.004127967,0.00619195
0500000US31049,"Deuel County, Nebraska",910,85,87.5,0,5.1,0.7,2.3,0.915271967,0,0.05334728,0.007322176,0.024058577
0500000US31051,"Dixon County, Nebraska",2891,94,89.3,0,4.1,0,0.5,0.951011715,0,0.043663472,0,0.005324814
0500000US31053,"Dodge County, Nebraska",18284,408,94,0.1,2.4,0.6,0.4,0.964102564,0.001025641,0.024615385,0.006153846,0.004102564
0500000US31055,"Douglas County, Nebraska",285090,1529,91.5,1.2,2,0.3,1.1,0.952133195,0.012486993,0.020811655,0.003121748,0.01144641
0500000US31057,"Dundy County, Nebraska",923,103,92.4,0.2,1.7,0.2,0.2,0.975712777,0.002111932,0.017951426,0.002111932,0.002111932
0500000US31059,"Fillmore County, Nebraska",2765,99,87.1,0.1,4.7,0.7,1,0.930555556,0.001068376,0.050213675,0.007478632,0.010683761
0500000US31061,"Franklin County, Nebraska",1474,79,85.5,0.5,4.5,0,0.9,0.935448578,0.00547046,0.049234136,0,0.009846827
0500000US31063,"Frontier County, Nebraska",1231,78,82.7,0,7.2,0,0.7,0.912803532,0,0.079470199,0,0.007726269
0500000US31065,"Furnas County, Nebraska",2345,109,89.4,0,4.4,0.5,0.7,0.941052632,0,0.046315789,0.005263158,0.007368421
0500000US31067,"Gage County, Nebraska",10830,335,89.9,0.1,3,0.2,0.8,0.956382979,0.00106383,0.031914894,0.00212766,0.008510638
0500000US31069,"Garden County, Nebraska",848,81,77.4,0.1,6.5,0,0.7,0.913813459,0.001180638,0.07674144,0,0.008264463
0500000US31071,"Garfield County, Nebraska",976,107,79.8,0,9.3,0.2,0.8,0.885682575,0,0.103218646,0.002219756,0.008879023
0500000US31073,"Gosper County, Nebraska",1087,78,90.9,0.8,2.5,0,1.6,0.948851775,0.008350731,0.026096033,0,0.016701461
0500000US31075,"Grant County, Nebraska",360,37,65.6,0,10,0.6,4.2,0.815920398,0,0.124378109,0.007462687,0.052238806
0500000US31077,"Greeley County, Nebraska",1175,58,73.7,0.9,6,0.2,0.3,0.908754624,0.011097411,0.073982737,0.002466091,0.003699137
0500000US31079,"Hall County, Nebraska",30870,584,94.1,0.4,1.3,0.5,1.1,0.966119097,0.004106776,0.013347023,0.00513347,0.011293634
0500000US31081,"Hamilton County, Nebraska",4738,174,87.1,0,5,0.3,0.8,0.934549356,0,0.053648069,0.003218884,0.008583691
0500000US31083,"Harlan County, Nebraska",1597,104,88.6,0.4,3.9,0.3,0.3,0.947593583,0.004278075,0.04171123,0.003208556,0.003208556
0500000US31085,"Hayes County, Nebraska",494,56,85.8,0,4.9,0,0.6,0.939759036,0,0.053669222,0,0.006571742
0500000US31087,"Hitchcock County, Nebraska",1277,73,88.2,0,4.5,0,0.2,0.949407966,0,0.048439182,0,0.002152853
0500000US31089,"Holt County, Nebraska",5575,183,81.9,0.4,3.9,0.2,0.8,0.939220183,0.004587156,0.044724771,0.002293578,0.009174312
0500000US31091,"Hooker County, Nebraska",278,48,69.8,0,12.9,1.8,3.6,0.792281498,0,0.146424518,0.020431328,0.040862656
0500000US31093,"Howard County, Nebraska",3309,129,84.8,0.3,3.7,0.4,0.1,0.949608063,0.003359462,0.041433371,0.004479283,0.001119821
0500000US31095,"Jefferson County, Nebraska",3493,153,87.6,0.1,5,0,0.6,0.938906752,0.001071811,0.053590568,0,0.006430868
0500000US31097,"Johnson County, Nebraska",2098,146,89.3,0.1,3.7,0,1,0.948990436,0.001062699,0.039319872,0,0.010626993
0500000US31099,"Kearney County, Nebraska",3366,141,90.4,0,4.1,0.8,0.2,0.946596859,0,0.042931937,0.008376963,0.002094241
0500000US31101,"Keith County, Nebraska",4085,150,85.9,1.2,4,0,2.7,0.915778252,0.012793177,0.042643923,0,0.028784648
0500000US31103,"Keya Paha County, Nebraska",456,72,63.4,0,12.1,2.2,0,0.815958816,0,0.155727156,0.028314028,0
0500000US31105,"Kimball County, Nebraska",1692,112,87.1,0.5,4.8,0.5,0.4,0.933547696,0.005359057,0.051446945,0.005359057,0.004287245
0500000US31107,"Knox County, Nebraska",4153,141,86.9,0,5.5,0.2,0.3,0.935414424,0,0.059203445,0.002152853,0.003229279
0500000US31109,"Lancaster County, Nebraska",167569,1361,90.3,1.3,3.2,1.2,0.6,0.934782609,0.013457557,0.033126294,0.01242236,0.00621118
0500000US31111,"Lincoln County, Nebraska",16950,397,92.9,0.5,3.1,0.2,0.7,0.953798768,0.00513347,0.031827515,0.002053388,0.007186858
0500000US31113,"Logan County, Nebraska",432,46,83.3,0.7,5.8,0,0.7,0.920441989,0.007734807,0.064088398,0,0.007734807
0500000US31115,"Loup County, Nebraska",275,43,61.5,0,4.4,0,0.7,0.923423423,0,0.066066066,0,0.010510511
0500000US31117,"McPherson County, Nebraska",220,52,56.8,0,9.1,0,5,0.80112835,0,0.128349788,0,0.070521862
0500000US31119,"Madison County, Nebraska",18134,428,91.4,0.4,1.8,0.5,1.7,0.954070981,0.004175365,0.018789144,0.005219207,0.017745303
0500000US31121,"Merrick County, Nebraska",3905,209,91.4,0.3,1.9,0,0.8,0.968220339,0.003177966,0.020127119,0,0.008474576
0500000US31123,"Morrill County, Nebraska",2318,105,84.3,0.2,4.2,0,1,0.939799331,0.002229654,0.046822742,0,0.011148272
0500000US31125,"Nance County, Nebraska",1726,95,88.2,0,4.3,0,0.5,0.948387097,0,0.046236559,0,0.005376344
0500000US31127,"Nemaha County, Nebraska",3307,155,90.1,0,5.8,0.2,0,0.937565036,0,0.060353798,0.002081165,0
0500000US31129,"Nuckolls County, Nebraska",2212,96,88.3,0,3.2,0,0.2,0.962922574,0,0.034896401,0,0.002181025
0500000US31131,"Otoe County, Nebraska",7999,251,89.8,0,3.7,0,0.2,0.958377801,0,0.039487727,0,0.002134472
0500000US31133,"Pawnee County, Nebraska",1196,59,83.9,0,3.9,0.2,0.3,0.950169875,0,0.04416761,0.002265006,0.003397508
0500000US31135,"Perkins County, Nebraska",1467,67,86.7,0.1,1.8,0.4,0.1,0.973063973,0.001122334,0.02020202,0.004489338,0.001122334
0500000US31137,"Phelps County, Nebraska",4662,191,92.8,0,2.6,0.2,0.5,0.96566077,0,0.027055151,0.002081165,0.005202914
0500000US31139,"Pierce County, Nebraska",3655,126,88.1,0,3.4,0.4,0.8,0.950377562,0,0.036677454,0.004314995,0.008629989
0500000US31141,"Platte County, Nebraska",17402,426,91.9,0.1,3,0.2,0.8,0.957291667,0.001041667,0.03125,0.002083333,0.008333333
0500000US31143,"Polk County, Nebraska",2598,102,88.6,0.2,3.6,0.2,1,0.946581197,0.002136752,0.038461538,0.002136752,0.010683761
0500000US31145,"Red Willow County, Nebraska",5592,210,91.4,0.1,2.7,0.2,1.4,0.954070981,0.001043841,0.028183716,0.002087683,0.014613779
0500000US31147,"Richardson County, Nebraska",3937,175,92.5,0,2.6,0,1.1,0.961538462,0,0.027027027,0,0.011434511
0500000US31149,"Rock County, Nebraska",744,71,78.4,0,7,0,0.5,0.912689173,0,0.081490105,0,0.005820722
0500000US31151,"Saline County, Nebraska",6847,322,90.3,0.2,4.7,0.2,0.5,0.941605839,0.002085506,0.049009385,0.002085506,0.005213764
0500000US31153,"Sarpy County, Nebraska",95783,963,94.8,0.2,0.7,0.1,0.6,0.98340249,0.002074689,0.007261411,0.001037344,0.006224066
0500000US31155,"Saunders County, Nebraska",10819,286,92.2,0,2.4,0.1,0.9,0.964435146,0,0.025104603,0.001046025,0.009414226
0500000US31157,"Scotts Bluff County, Nebraska",17182,479,93.9,0.2,1.5,0.3,0.7,0.972049689,0.002070393,0.01552795,0.00310559,0.007246377
0500000US31159,"Seward County, Nebraska",8791,271,88.7,0.1,5,0.5,0.4,0.936642027,0.001055966,0.05279831,0.005279831,0.004223865
0500000US31161,"Sheridan County, Nebraska",2583,108,83.4,0,7.7,0.6,0.4,0.905537459,0,0.083604777,0.006514658,0.004343105
0500000US31163,"Sherman County, Nebraska",1468,87,90,0,4.1,0.1,1.5,0.940438871,0,0.042842215,0.001044932,0.015673981
0500000US31165,"Sioux County, Nebraska",654,70,61.3,0,15.1,0.2,0.6,0.794041451,0,0.195595855,0.002590674,0.007772021
0500000US31167,"Stanton County, Nebraska",3118,135,91.8,0,2,0.3,0.4,0.971428571,0,0.021164021,0.003174603,0.004232804
0500000US31169,"Thayer County, Nebraska",2549,111,87.9,0.1,5.5,0.4,0.3,0.933121019,0.001061571,0.058386412,0.004246285,0.003184713
0500000US31171,"Thomas County, Nebraska",349,51,73.1,0,9.7,0,0,0.882850242,0,0.117149758,0,0
0500000US31173,"Thurston County, Nebraska",2552,83,87,1.3,5.3,0.1,0.9,0.919661734,0.013742072,0.05602537,0.001057082,0.009513742
0500000US31175,"Valley County, Nebraska",2136,119,87.3,0,4.5,0,0.2,0.948913043,0,0.048913043,0,0.002173913
0500000US31177,"Washington County, Nebraska",10228,324,91,0.2,3.4,0,0.8,0.953878407,0.002096436,0.035639413,0,0.008385744
0500000US31179,"Wayne County, Nebraska",5093,215,88.1,0,4.7,0,0.2,0.947311828,0,0.050537634,0,0.002150538
0500000US31181,"Webster County, Nebraska",1656,71,89.9,0.2,3.1,0,0.2,0.962526767,0.002141328,0.033190578,0,0.002141328
0500000US31183,"Wheeler County, Nebraska",450,71,73.6,0,3.8,0,0.2,0.948453608,0,0.048969072,0,0.00257732
0500000US31185,"York County, Nebraska",6699,293,89.5,0.2,3.6,0.4,0.2,0.95314164,0.002129925,0.038338658,0.004259851,0.002129925
0500000US32001,"Churchill County, Nevada",10026,472,92.2,0,2.9,0.8,0.9,0.952479339,0,0.029958678,0.008264463,0.009297521
0500000US32003,"Clark County, Nevada",989494,4491,88.5,3.8,1.5,0.3,2,0.920915713,0.039542144,0.015608741,0.003121748,0.020811655
0500000US32005,"Douglas County, Nevada",20478,565,89.1,0.1,1.7,0.4,0.6,0.9695321,0.001088139,0.018498368,0.004352557,0.006528836
0500000US32007,"Elko County, Nevada",25818,627,76.3,14,5.2,0.6,0.9,0.786597938,0.144329897,0.053608247,0.006185567,0.009278351
0500000US32009,"Esmeralda County, Nevada",381,82,76.9,0,10,2.6,0,0.859217877,0,0.111731844,0.029050279,0
0500000US32011,"Eureka County, Nevada",961,142,70.3,7.7,17.5,0,0,0.736125654,0.080628272,0.183246073,0,0
0500000US32013,"Humboldt County, Nevada",8472,345,77.8,12.4,3.6,0.1,1.1,0.818947368,0.130526316,0.037894737,0.001052632,0.011578947
0500000US32015,"Lander County, Nevada",2581,250,81.1,10,5.3,0.7,0.9,0.82755102,0.102040816,0.054081633,0.007142857,0.009183673
0500000US32017,"Lincoln County, Nevada",1767,252,88.9,0,1.5,1.4,0,0.968409586,0,0.016339869,0.015250545,0
0500000US32019,"Lyon County, Nevada",21716,658,93.9,0.4,1.4,0.2,1.3,0.966049383,0.004115226,0.014403292,0.002057613,0.013374486
0500000US32021,"Mineral County, Nevada",1704,217,82.5,0,11.2,0.9,0.3,0.869336143,0,0.118018967,0.009483667,0.003161222
0500000US32023,"Nye County, Nevada",14613,679,89.9,1.3,3.3,0.2,1.8,0.931606218,0.013471503,0.034196891,0.002072539,0.01865285
0500000US32027,"Pershing County, Nevada",1946,194,86.6,0.9,6.2,0,0.7,0.917372881,0.009533898,0.065677966,0,0.007415254
0500000US32029,"Storey County, Nevada",1670,206,86.4,1.6,7.9,0,0.8,0.893485005,0.016546019,0.081695967,0,0.008273009
0500000US32031,"Washoe County, Nevada",222085,1941,89.2,1.8,2.6,0.6,1.3,0.934031414,0.018848168,0.027225131,0.006282723,0.013612565
